Change history report
"May 29, 2026 - June 11, 2026"
Date & time,User,Campaign,Ad group,Changes
"Jun 4, 2026, 7:18:56 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"33 negative exact match keywords added
  -[signs and graphics cerca de mi]
  -[directory board letters]
  -[marquee led letters]
  -[changeable letter sign]
  -[alfabets]
  -[sandwich board letters]
  -[apartment letters]
  -[horst signs]
  -[letters for signs outdoors]
  -[alphasigns]
  -[pvc letters]
  -[abe signs]
  -[changeable letter signs]
  -[abc signage]
  -[metal letters]
  -[marquee letter]
  -[mailbox letters and numbers stickers]
  -[ezsign]
  -[interchangeable letter signs]
  -[alphabet yard signs]
  -[alphabet decorated]
  -[marquee sign rental near me]
  -[church sign lettering]
  -[plaque]
  -[alphabet design]
  -[pronto changeable letters]
  -[abcsigns]
  -[aluminum sign frame kits]
  -[nautical alphabet letters]
  -[3d plastic letters]
  -[building address numbers]
  -[changeable letter sign board]
  -[gemini incorporated]"
"Jun 4, 2026, 7:12:38 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"Campaign changed
  Target ROAS changed from 200% to 160%"
"Jun 3, 2026, 8:45:38 PM",Recommendations Auto-Apply,CL00 | Search | Marquee Letters,Ad group 1,"1 exact match keyword removed
  [pronto sign letters]"
"Jun 1, 2026, 11:35:23 AM",signletters@gmail.com,Branded Search | Alphabet Signs,Ad group 1,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com"""
"Jun 1, 2026, 11:35:03 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Upload Your File ➔"" to ""Upload Your File"""
"Jun 1, 2026, 11:34:57 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Shop Sign Stands ➔"" to ""Shop Sign Stands"""
"Jun 1, 2026, 11:34:51 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Shop Parking Signs ➔"" to ""Shop Parking Signs"""
"Jun 1, 2026, 11:34:45 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Shop Metal Plaques ➔"" to ""Shop Metal Plaques"""
"Jun 1, 2026, 11:34:38 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Shop Changeable Letters➔"" to ""Shop Changeable Letters"""
"Jun 1, 2026, 11:34:31 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Print Custom Signs ➔"" to ""Print Custom Signs"""
"Jun 1, 2026, 11:34:23 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Our 35+ Year Story ➔"" to ""Our 35+ Year Story"""
"Jun 1, 2026, 11:34:16 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Order Custom Stencils ➔"" to ""Order Custom Stencils"""
"Jun 1, 2026, 11:34:09 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Create Custom Vinyl ➔"" to ""Create Custom Vinyl"""
"Jun 1, 2026, 11:34:03 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Contact Sign Experts ➔"" to ""Contact Sign Experts"""
"Jun 1, 2026, 11:33:55 AM",signletters@gmail.com,,,"Asset changed
  Link text changed from ""Design Building Letters➔"" to ""Design Building Letters"""
"Jun 1, 2026, 11:24:57 AM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"1 bid adjustment change
  Mobile Highend: Platform bid adjustment set to -20%"
"Jun 1, 2026, 11:24:48 AM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"2 bid adjustments changed
  Desktop: Platform bid adjustment set to +20%
  Connected TV: Platform bid adjustment set to +0%"
"Jun 1, 2026, 11:24:27 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Mobile Highend: Platform bid adjustment set to -20%"
"Jun 1, 2026, 11:24:09 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Desktop: Platform bid adjustment set to +20%"
"Jun 1, 2026, 11:19:45 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Friday 06:15 AM to Saturday 12:00 AM: Ad schedule bid adjustment set to +0%"
"Jun 1, 2026, 11:19:41 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Thursday 06:15 AM to Friday 12:00 AM: Ad schedule bid adjustment set to +0%"
"Jun 1, 2026, 11:19:37 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Wednesday 06:15 AM to Thursday 12:00 AM: Ad schedule bid adjustment set to +0%"
"Jun 1, 2026, 11:19:32 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Tuesday 06:15 AM to Wednesday 12:00 AM: Ad schedule bid adjustment set to +0%"
"Jun 1, 2026, 11:19:28 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Monday 06:15 AM to Tuesday 12:00 AM: Ad schedule bid adjustment set to +0%"
"Jun 1, 2026, 11:18:59 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"10 ad schedules removed
  Monday 12:00 AM to 06:15 AM
  Tuesday 12:00 AM to 06:15 AM
  Wednesday 12:00 AM to 06:15 AM
  Thursday 12:00 AM to 06:15 AM
  Friday 12:00 AM to 06:15 AM
  Monday 06:15 AM to Tuesday 12:00 AM
  Tuesday 06:15 AM to Wednesday 12:00 AM
  Wednesday 06:15 AM to Thursday 12:00 AM
  Thursday 06:15 AM to Friday 12:00 AM
  Friday 06:15 AM to Saturday 12:00 AM"
"Jun 1, 2026, 11:18:21 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"10 ad schedules added
  Monday 12:00 AM to 06:15 AM
  Tuesday 12:00 AM to 06:15 AM
  Wednesday 12:00 AM to 06:15 AM
  Thursday 12:00 AM to 06:15 AM
  Friday 12:00 AM to 06:15 AM
  Monday 06:15 AM to Tuesday 12:00 AM
  Tuesday 06:15 AM to Wednesday 12:00 AM
  Wednesday 06:15 AM to Thursday 12:00 AM
  Thursday 06:15 AM to Friday 12:00 AM
  Friday 06:15 AM to Saturday 12:00 AM"
"Jun 1, 2026, 11:15:16 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Friday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:15:08 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Thursday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:15:01 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Wednesday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:14:53 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Tuesday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:14:45 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"1 bid adjustment change
  Monday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:14:32 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"12 ad schedules added
  Monday 06:15 AM to Tuesday 12:00 AM
  Tuesday 06:15 AM to Wednesday 12:00 AM
  Wednesday 06:15 AM to Thursday 12:00 AM
  Thursday 06:15 AM to Friday 12:00 AM
  Friday 06:15 AM to Saturday 12:00 AM
  Monday 12:00 AM to 06:15 AM
  Tuesday 12:00 AM to 06:15 AM
  Wednesday 12:00 AM to 06:15 AM
  Thursday 12:00 AM to 06:15 AM
  Friday 12:00 AM to 06:15 AM
  Saturday all hours
  Sunday all hours"
"Jun 1, 2026, 11:13:16 AM",signletters@gmail.com,Building Letters | Search,,"1 negative broad match keyword removed
  -building block"
"Jun 1, 2026, 11:12:27 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Friday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:12:19 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Thursday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:12:11 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Wednesday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:12:03 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Tuesday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:11:55 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Monday 12:00 AM to 06:15 AM: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:11:35 AM",signletters@gmail.com,Building Letters | Search,,"5 ad schedules added
  Monday 12:00 AM to 06:15 AM
  Tuesday 12:00 AM to 06:15 AM
  Wednesday 12:00 AM to 06:15 AM
  Thursday 12:00 AM to 06:15 AM
  Friday 12:00 AM to 06:15 AM"
"Jun 1, 2026, 11:10:54 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Sunday all hours: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:10:45 AM",signletters@gmail.com,Building Letters | Search,,"1 bid adjustment change
  Saturday all hours: Ad schedule bid adjustment set to -20%"
"Jun 1, 2026, 11:10:13 AM",signletters@gmail.com,Building Letters | Search,,"2 ad schedules added
  Saturday all hours
  Sunday all hours
2 ad schedules removed
  Saturday 12:00 AM to 12:15 AM: With bid adjustment set to +0%
  Sunday 12:00 AM to 12:15 AM: With bid adjustment set to +0%"
"Jun 1, 2026, 11:10:03 AM",signletters@gmail.com,Building Letters | Search,,"2 ad schedules removed
  Saturday 06:15 AM to Sunday 12:00 AM: With bid adjustment set to +0%
  Sunday 06:15 AM to Monday 12:00 AM: With bid adjustment set to +0%"
"Jun 1, 2026, 11:08:55 AM",signletters@gmail.com,Building Letters | Search,,"5 ad schedules removed
  Monday 12:00 AM to 12:15 AM: With bid adjustment set to +0%
  Tuesday 12:00 AM to 12:15 AM: With bid adjustment set to +0%
  Wednesday 12:00 AM to 12:15 AM: With bid adjustment set to +0%
  Thursday 12:00 AM to 12:15 AM: With bid adjustment set to +0%
  Friday 12:00 AM to 12:15 AM: With bid adjustment set to +0%"
"Jun 1, 2026, 11:03:53 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"3 negative countries added
  Puerto Rico(excluded)
  Guam(excluded)
  U.S. Virgin Islands(excluded)"
"Jun 1, 2026, 11:03:28 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"3 negative countries added
  Puerto Rico(excluded)
  Guam(excluded)
  U.S. Virgin Islands(excluded)"
"Jun 1, 2026, 11:03:01 AM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"3 negative countries added
  Poland(excluded)
  Guam(excluded)
  U.S. Virgin Islands(excluded)"
"Jun 1, 2026, 11:02:32 AM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"2 negative regions added
  Alaska, United States(excluded)
  Hawaii, United States(excluded)
3 negative countries added
  Puerto Rico(excluded)
  U.S. Virgin Islands(excluded)
  Guam(excluded)"
"Jun 1, 2026, 11:01:57 AM",signletters@gmail.com,Building Letters | Search,,"3 negative countries added
  Puerto Rico(excluded)
  Guam(excluded)
  U.S. Virgin Islands(excluded)
2 negative regions added
  Alaska, United States(excluded)
  Hawaii, United States(excluded)"
"Jun 1, 2026, 11:01:19 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"2 negative regions added
  Alaska, United States(excluded)
  Hawaii, United States(excluded)
3 negative countries added
  Puerto Rico(excluded)
  Guam(excluded)
  U.S. Virgin Islands(excluded)"
"Jun 1, 2026, 11:00:39 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"3 negative countries added
  Puerto Rico(excluded)
  Guam(excluded)
  U.S. Virgin Islands(excluded)"
"Jun 1, 2026, 10:54:24 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 360083307416
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 300349937263
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 163339271932
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368061357374
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 20183543810
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368223816051
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 1061272443
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368055747437
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368061357371
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 337047179275
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 163346242424
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 163184904859
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368061357377
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368061357380
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 163209643762
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 163208529657
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 360083307413
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368149036387
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368226278625
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 337093989237
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 168301311133
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368146981099
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 56335146526
Campaign asset created
  Status is Enabled
  Extension type is Image
  Item id is 163564013874
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 22137255719
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 368218278231
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368061357383"
